idMeasure;dtDate;nmActivePower;nmAmbientTemp ;nmControllerHubTemp;nmControllerTopTemp;nmFrequency;nmGeneratorSpeed;nmRotorSpeed;nmWindSpeed; nmPressure;nmNacelleDir;nmNacelleTemp;nmProduciblePower;nmProduciblePowerVestas;idDevice
;27/11/21 11:10;2556,695801;14,00002289;30,00004959;34,00005722;49,98539352;1407,336548;12,49986076;9,568342209;247,263855;279,272583;31,0000515;2749;2568,147705;157
;27/11/21 11:20;1803,43103;14,00002289;30,08987617;34,00005722;50,01244354;1241,32312;11,01727772;8,307689667;246,7927246;271,1334534;30,71015739;2063;1806,912354;157
;27/11/21 11:30;2786,067383;13,90000343;30,31011009;34,00005722;50,01442337;1458,956665;12,94343185;10,36441898;245,8157501;266,3172607;30,09999657;2987;2785,396729;157
;27/11/21 11:40;1870,175293;14,38986206;30,00004959;34,00005722;50,00776291;1273,83667;11,29423428;8,380267143;246,4582214;267,0767212;30,00004959;2063;1880,786499;157
;27/11/21 11:50;2178,348633;15,0000248;30,39999199;34,00005722;50,00170898;1308,416016;11,62656212;8,800045013;246,3928223;264,418335;30,58988571;2431;2163,047607;157
;27/11/21 12:00;1737,760254;15,0000248;30,10004807;33,81011581;50,01125717;1241,464844;11,01436043;8,234164238;246,5717773;261,9328918;31,98987961;1725;1753,500122;157
;27/11/21 12:10;1516,449707;14,69996166;30,98986626;33,00005341;49,98542404;1159,854004;10,30690002;7,968644619;247,1040344;253,7341919;32,00005341;1725;1509,754028;157
;27/11/21 12:20;2995,267822;15,2898798;30,31013489;33,00005341;50,01535416;1519,813599;13,49099827;12,80164051;247,6389313;242,5858002;32,00005341;2999;3000,004883;157
;27/11/21 12:30;2968,97998;15,21010208;30,00004959;33,00005341;50,0013504;1513,188599;13,43785954;11,7672081;246,238266;245,3834839;31,61013794;2990;2984,522949;157
;27/11/21 12:40;3000,059814;15,58986664;29,79998207;33,00005341;49,98250198;1516,120605;13,46965408;12,02872181;245,9643097;244,8802032;31,0000515;2990;3000,004883;157
;27/11/21 12:50;2966,585205;15,21015453;29,71011162;33,00005341;49,99684525;1511,523315;13,39537144;11,21517944;246,2725677;248,6822662;31,0000515;2999;2987,72876;157
;27/11/21 13:00;2996,031738;15,39998627;29,68988991;33,00005341;50,01442337;1517,48584;13,49819946;13,01123714;246,5115051;249,4758759;31,0000515;2999;3000,004883;157
;27/11/21 13:10;2966,63208;15,40001011;29,01013756;33,00005341;49,9509697;1513,211914;13,44317341;11,51783752;247,5796661;259,6369324;31,0000515;3000;2982,067139;157
;27/11/21 13:20;2998,533936;15,38986874;29,68988228;33,58988571;49,99336624;1519,813721;13,47035885;12,01588249;246,801178;253,6147308;31,0000515;2990;3000,004883;157
;27/11/21 13:30;2997,75;15,10000801;30,00004959;34,00005722;49,9901619;1516,939331;13,50393295;11,67027473;246,6565247;251,1760864;31,0000515;3000;3000,004883;157
;27/11/21 13:40;2998,768066;15,01012993;29,90000534;34,00005722;49,98788071;1517,837158;13,48608303;11,31279945;247,3968506;256,9831238;31,0000515;3000;3000,004883;157
;27/11/21 13:50;2978,655518;15,299963;30,00004959;34,00005722;49,99489594;1517,718872;13,46426296;12,01292992;248,1846466;265,4562683;31,0000515;2990;2982,872314;157
;27/11/21 14:00;2974,067871;15,09999657;30,00004959;34,00005722;49,99438477;1512,026611;13,41574669;11,17289448;247,4912415;261,5733032;31,0000515;2999;2991,250488;157
;27/11/21 14:10;2956,576416;14,91012001;30,00004959;34,00005722;49,99552155;1512,028442;13,43522167;10,69221401;246,4909973;263,0558472;31,0000515;2987;2980,805908;157
;27/11/21 14:20;2991,54126;14,88988686;29,90000343;34,19999313;49,99092484;1515,429321;13,45332241;11,42816925;247,552124;266,9436951;31,0000515;3000;3000,004883;157
;27/11/21 14:30;2977,375488;15,0000248;30,00004959;34,48986053;49,99839401;1509,758789;13,41716099;11,02000523;245,2693329;264,9830627;31,0000515;2999;2984,697021;157
;27/11/21 14:40;2798,825439;14,89997864;30,00004959;34,80000687;49,96172714;1473,760864;13,08751106;10,53498077;246,5985413;265,1596375;31,0000515;2987;2807,861816;157
;27/11/21 14:50;2946,709961;15,0000248;30,00004959;34,79998016;49,97885132;1510,098145;13,3852644;11,93535137;245,8322144;264,5098572;31,0000515;2990;2957,308594;157
;27/11/21 15:00;2879,492676;14,79998207;30,00004959;35,00005722;49,98487473;1489,19812;13,22578907;10,45841885;248,2705841;256,8311768;30,90000343;2987;2896,125732;157
;27/11/21 15:10;2896,188721;15,0000248;30,00004959;35,00005722;50,00834274;1500,251587;13,30934715;10,66897297;247,3894348;254,5995483;30,90000534;2987;2893,050049;157
;27/11/21 15:20;2939,627441;15,0000248;30,00004959;35,00005722;49,99160767;1500,276245;13,32490826;10,57848549;246,6038513;258,8335266;30,89997864;2987;2948,090332;157
;27/11/21 15:30;2777,467041;15,0000248;30,00004959;35,00005722;50,01545715;1454,90686;12,92465019;9,850601196;247,4241791;271,1204834;30,70001411;2930;2784,413818;157
;27/11/21 15:40;2307,029541;14,79995537;30,18986893;35,00005722;49,9960556;1347,401001;11,95673275;9,247664452;246,8585205;269,6156006;31,0000515;2431;2300,315674;157
;27/11/21 15:50;1744,789063;14,11012363;30,80000877;34,51015854;50,00431824;1234,27832;10,95911121;8,283714294;246,7482605;265,0314636;31,0000515;2063;1729,1875;157
;27/11/21 16:00;1229,00061;14,10002136;31,0000515;34,00005722;50,01054001;1104,935669;9,808339119;7,393956184;246,2368164;261,5370178;31,88986397;1416;1236,603638;157
;27/11/21 16:10;1889,685059;14,1898737;31,0000515;34,00005722;50,03689575;1255,55542;11,15158844;8,510460854;246,7281342;254,081192;32,00005341;2063;1877,248291;157
;27/11/21 16:20;1967,24646;14,01012135;31,0000515;33,31013489;49,99162292;1274,49353;11,32419491;8,558811188;245,7492828;260,6669006;32,00005341;2063;1968,982056;157
;27/11/21 16:30;1467,134033;14,00002289;31,0000515;33,00005341;49,99368668;1159,744263;10,30028057;7,850991249;245,6549988;279,0028687;32,00005341;1725;1457,756714;157
;27/11/21 16:40;2227,202637;14,00002289;31,0000515;33,00005341;49,97705078;1332,678467;11,8415966;9,185462952;247,4933472;276,7825012;31,90003014;2431;2228,122314;157
;27/11/21 16:50;2289,466797;14,00002289;31,0000515;32,51012421;49,95928955;1350,442505;11,98850632;9,267799377;246,2794495;274,4240417;31,7000103;2749;2291,357666;157
;27/11/21 17:00;2378,209473;14,00002289;31,0000515;32,00005341;49,97390366;1368,573975;12,14922047;9,156957626;247,3312378;267,2161255;31,1101017;2431;2372,271729;157
;27/11/21 17:10;2071,512207;14,00002289;31,0000515;32,00005341;50,04169083;1305,111328;11,58705235;8,866080284;246,3745728;264,3916626;30,71011925;2431;2082,798584;157
;27/11/21 17:20;2157,260498;14,00002289;31,0000515;32,00005341;50,01747894;1315,083618;11,69020844;8,815060616;246,7975464;258,361084;30,00004959;2431;2146,313477;157
;27/11/21 17:30;2355,916992;14,00002289;30,90000343;32,00005341;50,00393677;1365,639893;12,13639355;9,228925705;245,8396912;262,1000061;30,98987389;2431;2357,824707;157
;27/11/21 17:40;1944,581299;14,00002289;30,90000343;32,00005341;50,01174545;1279,367188;11,34955788;8,668318748;246,3693237;268,703186;30,2101326;2063;1940,9729;157
;27/11/21 17:50;1614,938843;14,00002289;31,0000515;32,00005341;49,97904205;1203,005127;10,67853642;8,274727821;247,1300507;273;30,08987808;2063;1614,064453;157
;27/11/21 18:00;1856,787842;14,00002289;31,0000515;32,00005341;49,96373749;1253,230225;11,13295937;8,773687363;246,3559265;270,8350525;31,0000515;2431;1848,818848;157
;27/11/21 18:10;2034,428223;14,00002289;31,0000515;32,00005341;50,01691055;1298,787231;11,53465843;8,852334023;246,2182922;265,4590759;31,0000515;2431;2034,277588;157
;27/11/21 18:20;2301,567871;14,00002289;30,6101284;32,00005341;50,01908112;1350,960571;12,00146198;9,202130318;247,0063477;258,6772156;31,0000515;2431;2304,864502;157
;27/11/21 18:30;2024,486694;14,10002327;30,6000042;32,00005341;50,01528549;1298,869385;11,53421116;8,858168602;246,3749847;263,4110413;31,0000515;2431;2031,082275;157
;27/11/21 18:40;2475,324463;14,00002289;30,00004959;32,00005341;50,01520538;1392,170898;12,37263107;9,852358818;246,0458679;252,4578552;30,41016769;2930;2471,901855;157
;27/11/21 18:50;2427,016602;14,38987827;30,00004959;32,00005341;50,00982666;1374,530273;12,20941544;9,251962662;246,9386444;248,891037;30,00004959;2749;2416,655273;157
;27/11/21 19:00;2820,797852;15,0000248;30,00004959;32,00005341;50,01625061;1452,89624;12,9024725;9,849754333;246,187088;250,0944061;30,00004959;2930;2817,158203;157
;27/11/21 19:10;2509,053955;15,0000248;30,00004959;32,00005341;49,99457169;1399,210449;12,41535568;9,278738976;247,1125031;251,3376923;30,00004959;2749;2517,807373;157
;27/11/21 19:20;1236,806885;14,11016178;30,58982277;32,00005341;50,01190567;1107,242554;9,832052231;7,48217392;246,210907;265,3180542;30,00004959;1416;1236,763184;157
;27/11/21 19:30;1325,690308;14,00002289;31,0000515;32,00005341;50,02198792;1130,917114;10,04818344;7,863406181;246,5613861;263,402771;30,38986588;1725;1324,432129;157
;27/11/21 19:40;1462,113525;14,38984489;31,0000515;32,00005341;50,01150894;1164,236084;10,33294106;8,106135368;246,0613098;254;31,0000515;1725;1458,949829;157
;27/11/21 19:50;1779,673706;15,0000248;30,61012077;32,00005341;50,01050949;1239,005615;10,99441814;8,556874275;246,663681;245,1839142;31,0000515;2063;1772,866699;157
;27/11/21 20:00;2744,991455;15,0000248;30,09999657;32,00005341;50,01299667;1443,888672;12,82134628;10,06296253;246,246109;243,2028351;31,0000515;2930;2745,152832;157
;27/11/21 20:10;2997,893555;15,0000248;30,00004959;32,00005341;49,96901321;1515,953613;13,46040344;11,09011841;246,2377014;242,4976196;30,81015205;2999;3000,004883;157
;27/11/21 20:20;3000,429688;15,0000248;29,89997864;32,00005341;49,99302673;1520,020386;13,48684692;10,58066082;245,3062592;239,6000061;30,00004959;2987;3000,004883;157
;27/11/21 20:30;2993,755127;15,0000248;29,61016083;32,00005341;50,00087738;1515,740967;13,4599781;10,96519375;248,2531891;239,6000061;30,00004959;2999;2998,375977;157
;27/11/21 20:40;2882,14917;15,0000248;29,20001602;32,00005341;50,00379562;1484,07251;13,1780529;10,16871643;247,3349457;239,6000061;30,09999657;2930;2886,518555;157
;27/11/21 20:50;2786,470459;15,0000248;29,68987846;32,09999466;50,01881027;1448,845215;12,86010647;9,725087166;247,7470398;239,6000061;30,00004959;2749;2796,116943;157
;27/11/21 21:00;2975,618652;15,98987865;29,11011887;32,88988113;50,0268364;1498,16748;13,31070614;10,06041908;246,7356567;239,6000061;30,00004959;2930;2976,834961;157
;27/11/21 21:10;2964,204346;16,0000267;29,00004768;33,00005341;49,98681641;1489,72583;13,23100948;9,996969223;245,6455536;237,3844147;30,00004959;2930;2965,25708;157
;27/11/21 21:20;2331,033203;16,0000267;29,38986778;33,00005341;50,00317001;1367,166016;12,13660336;9,030665398;247,2268677;242,3999939;30,09999657;2431;2340,512207;157
;27/11/21 21:30;1933,424683;15,80000687;30,00004959;33,00005341;50,01433563;1280,005493;11,36466312;8,601015091;246,2297668;242,3999939;30,38990593;2063;1930,571045;157
;27/11/21 21:40;2182,361816;15,31014633;30,00004959;33,00005341;50,01942444;1330,507568;11,81432056;9,090866089;246,2332764;241,1069946;31,5898838;2431;2180,461182;157
;27/11/21 21:50;2201,74707;15,6999979;30,00004959;33,00005341;50,02388;1337,967651;11,87637615;8,832259178;246,1541443;231,1822968;32,00005341;2431;2203,518799;157
;27/11/21 22:00;1927,352417;15,48988342;30,00004959;32,80000687;50,02515793;1281,458008;11,36877632;8,411387444;246,6233978;224,3864136;32,00005341;2063;1927,088135;157
;27/11/21 22:10;1597,42749;15,11017132;30,00004959;32,01012421;49,97879028;1202,031128;10,66897583;8,225313187;246,1833038;229,9499817;32,00005341;1725;1601,55481;157
;27/11/21 22:20;1307,21814;15,08987045;30,58987617;32,00005341;50,01209259;1132,261719;10,04479218;7,564649105;246,2770081;222,276535;32,00005341;1416;1308,463257;157
;27/11/21 22:30;906,133606;15,01015186;31,0000515;32,00005341;49,99502945;1005,114319;8,921711922;6,695207596;247,2399139;225,7515869;31,80000687;912;906,9214478;157
;27/11/21 22:40;1053,140503;15,0000248;31,0000515;32,00005341;50,00085831;1048,753662;9,317599297;6,958295345;246,2410736;224,6336823;31,01011276;1148;1053,967285;157
;27/11/21 22:50;1030,254395;15,0000248;31,0000515;31,11009598;50,00975037;1045,345093;9,276033401;7,102682114;246,9457703;224,5665894;31,10002327;1148;1029,419312;157
;27/11/21 23:00;1041,489868;15,0000248;31,0000515;31,0000515;50,02000427;1047,338135;9,292512894;6,99191761;245,4757843;210,0277252;31,0000515;1148;1042,483521;157
;27/11/21 23:10;962,3179321;15,0000248;31,0000515;31,0000515;49,99469376;1023,718018;9,080927849;6,865336895;246,5178528;204,5240326;31,0000515;1148;962,5924683;157
;27/11/21 23:20;877,6240845;15,0000248;31,0000515;31,0000515;50,01147842;988,7799072;8,784750938;6,533169746;245,4309692;198,7415009;31,0000515;912;877,7525024;157
;27/11/21 23:30;1086,125488;15,0000248;31,0000515;31,0000515;50,03121567;1061,665405;9,429999352;7,124517441;246,3456268;203,44841;31,0000515;1148;1087,067383;157
;27/11/21 23:40;1076,526733;15,0000248;31,0000515;31,0000515;50,00470352;1053,233154;9,354424477;7,020925522;246,2753143;196,6598969;30,91012192;1148;1074,811157;157
;27/11/21 23:50;1520,410767;15,50003338;30,81011391;30,89997864;50,02772903;1178,663208;10,4687376;7,901804924;246,4461212;192,0378571;30,09999657;1725;1517,349243;157
;28/11/21 00:00;1788,503296;15,68988037;30,00004959;30,91012383;50,03667068;1248,775757;11,09749985;8,204673767;246,4599152;192;30,19996643;1725;1789,657349;157
;28/11/21 00:10;1685,44165;16,0000267;30,00004959;30,98988152;49,99586105;1226,048096;10,88420868;8,098492622;246,109314;196,3407745;30,29998779;1725;1684,460815;157
;28/11/21 00:20;1880,224121;15,80000877;30,00004959;30,90000343;50,00202179;1257,479858;11,17168713;8,457030296;246,7709656;196,9086456;30,20001793;2063;1876,009766;157
;28/11/21 00:30;2416,778076;15,80003548;30,00004959;30,81009102;50,02350235;1376,754028;12,22862911;8,955958366;246,3128815;189,2561035;30,3898735;2431;2417,335938;157
;28/11/21 00:40;2588,587158;16,0000267;30,00004959;30,88986588;50,03100586;1410,973145;12,53818989;9,13817215;246,290863;186,1000061;30,90000343;2431;2589,25;157
;28/11/21 00:50;2517,241211;15,6101284;30,00004959;31,0000515;50,03503799;1396,816284;12,40499687;9,186034203;246,4921875;186,1000061;31,0000515;2431;2518,996582;157
;28/11/21 01:00;2464,937012;15,0000248;30,00004959;31,0000515;50,01674652;1387,686401;12,32852745;9,116332054;246,8737488;185,4108582;31,0000515;2431;2467,098633;157
;28/11/21 01:10;2211,734375;15,0000248;30,00004959;31,0000515;49,9840889;1339,289063;11,89671707;8,681987762;246,6734314;179,6000061;31,0000515;2063;2213,562744;157
;28/11/21 01:20;2137,001221;15,0000248;30,00004959;31,0000515;50,01626205;1322,929565;11,75818729;8,631573677;245,9994354;176,050354;31,48987579;2063;2137,310791;157
;28/11/21 01:30;2124,011719;15,0000248;30,00004959;31,0000515;50,03168488;1317,656494;11,69794655;8,65711689;246,5291748;174,4810791;31,41014099;2063;2124,500732;157
;28/11/21 01:40;2338,638184;15,88988495;30,00004959;31,0000515;50,00795364;1361,796021;12,08932018;8,743848801;246,5811005;171,5759583;31,0898819;2063;2334,999512;157
;28/11/21 01:50;2841,994873;15,7000103;30,00004959;31,0000515;50,01836395;1461,888062;12,98804569;9,611276627;245,9074249;173,3000031;31,09995461;2749;2837,667969;157
;28/11/21 02:00;2665,191895;15,5101347;29,11012459;31,0000515;50,02267838;1430,835571;12,70944595;9,501870155;246,6990051;175,1776276;31,80000877;2749;2668,365234;157
;28/11/21 02:10;2569,339355;14,90000534;29,58987427;31,0000515;49,99208069;1401,675659;12,44544315;9,309563637;246,5115204;176,8999939;32,00005341;2749;2569,925049;157
;28/11/21 02:20;2652,702148;15,0000248;29,90000343;31,0000515;50,01412964;1420,647339;12,6131773;9,410293579;246,8919373;176,3754425;32,00005341;2749;2652,164551;157
;28/11/21 02:30;2829,797852;15,0000248;29,70000648;31,0000515;50,0195694;1451,029663;12,89193535;9,721856117;246,674118;176,338028;32,00005341;2749;2822,959961;157
;28/11/21 02:40;2989,026367;15,0000248;29,11010742;31,0000515;50,01581573;1505,771362;13,36467838;10,12216854;246,2790833;180,8000031;32,00005341;2930;2992,575439;157
;28/11/21 02:50;2999,638428;15,0000248;29,00004768;31,0000515;50,02475357;1517,966797;13,46999741;10,45531082;247,10672;183,7235718;32,00005341;2987;3000,004883;157
;28/11/21 03:00;2998,054688;15,0000248;29,00004768;31,0000515;50,0310173;1517,842285;13,46102524;10,84784126;246,8834076;183,5197601;32,00005341;2999;3000,004883;157
;28/11/21 03:10;2999,327881;15,0000248;29,00004768;31,0000515;49,98625565;1511,716553;13,43216705;10,37581539;245,8690186;182,3999939;32,00005341;2987;3000,004883;157
;28/11/21 03:20;2815,370605;15,0000248;29,00004768;31,0000515;50,02088547;1460,064697;12,9601078;9,633470535;246,0900421;180,4484406;32,00005341;2749;2824,449951;157
;28/11/21 03:30;2589,331299;15,0000248;29,00004768;31,0000515;50,01188278;1406,17981;12,49794674;9,282328606;245,8985596;176,3628387;32,00005341;2749;2587,25415;157
;28/11/21 03:40;2554,226563;15,0000248;29,48986626;31,0000515;50,01817322;1402,097412;12,45888901;9,270397186;246,6550598;178,0783539;32,19996643;2749;2551,714111;157
;28/11/21 03:50;2476,369873;15,0000248;29,31031036;31,0000515;50,02303314;1407,396362;12,49717903;9,810109138;246,3507538;218,2226715;32,00005341;2930;2486,250977;157
;28/11/21 04:00;2849,146729;15,0000248;29,58973122;31,0000515;50,0240593;1456,636475;12,94069195;9,862154007;246,5738983;233,6999969;32,00005341;2930;2847,435791;157
;28/11/21 04:10;2960,920898;15,0000248;29,01024818;31,0000515;50,01268005;1496,550415;13,28795528;10,04764652;247,9659729;237,0398865;32,00005341;2930;2969,094727;157
;28/11/21 04:20;2998,403809;14,59998798;29,00004768;31,0000515;50,01277542;1518,371582;13,46986008;11,36937714;246,4459991;240,0925598;31,91015053;3000;3000,004883;157
;28/11/21 04:30;2996,936523;15,0000248;29,00004768;31,0000515;50,00776291;1519,187988;13,50256348;11,10479259;246,6727753;240,0849609;31,0000515;2999;3000,004883;157
;28/11/21 04:40;2954,281006;15,0000248;29,00004768;31,98983765;49,99803543;1501,928223;13,33436966;10,24010658;246,0486298;240,9705963;30,61018944;2930;2960,574951;157
;28/11/21 04:50;2994,535156;15,0000248;29,00004768;32,00005341;50,00672913;1517,928589;13,47840214;10,92715168;247,7068329;244,1999969;30,28977013;2999;2999,181396;157
;28/11/21 05:00;2995,876709;15,0000248;29,00004768;32,00005341;50,02031708;1516,202881;13,46240044;12,14471912;244,9320374;244,8423004;30,41017914;2990;3000,004883;157
;28/11/21 05:10;2996,233643;15,0000248;29,00004768;32,58980942;50,00281143;1512,048828;13,41953468;10,5072546;247,2497101;245,6637268;30,09996986;2987;2996,448975;157
;28/11/21 05:20;2966,302246;15,0000248;29,00004768;33,00005341;49,99568558;1503,338257;13,35253143;10,49297428;248,8082428;247,3894501;30,00004959;2987;2966,296631;157
;28/11/21 05:30;2766,849854;15,0000248;29,00004768;33,00005341;50,02092743;1449,394531;12,86522293;9,893633842;247,6098633;246,6999969;30,00004959;2930;2772,129395;157
;28/11/21 05:40;2309,323975;15,0000248;29,78985977;33,00005341;50,01302338;1357,636108;12,05887508;9,236888885;246,7723999;246,5987701;30,00004959;2431;2305,10791;157
;28/11/21 05:50;2242,851807;15,0000248;30,00004959;33,00005341;50,00473785;1343,058716;11,93215561;9,082355499;245,8018188;241,270874;30,08984756;2431;2242,475098;157
;28/11/21 06:00;2010,811035;14,90000534;30,00004959;33,00005341;50,02416611;1291,816162;11,47680283;8,755745888;247,2037354;235,2697906;31,78985977;2431;2000,799561;157
;28/11/21 06:10;2068,269531;15,0000248;30,00004959;33,00005341;50,00931931;1309,936401;11,64056396;8,761143684;246,2711945;229,799942;31,89997864;2431;2066,130371;157
;28/11/21 06:20;1882,825073;14,80003357;30,00004959;32,71014786;49,99630356;1263,838989;11,22788239;8,559508324;246,7638397;225,8000031;32,00005341;2063;1880,332642;157
;28/11/21 06:30;2105,144531;15,0000248;30,00004959;32,00005341;50,01974487;1313,618896;11,66295242;8,690224648;246,3340454;225,8000031;31,51009369;2063;2106,104736;157
;28/11/21 06:40;2335,663818;15,0000248;30,00004959;32,00005341;49,99075699;1360,485962;12,08681583;9,063090324;246,2042084;225,8000031;31,0000515;2431;2338,307373;157
;28/11/21 06:50;2516,379883;14,31013203;30,00004959;32,00005341;50,00440598;1395,890747;12,38817883;9,438791275;246,6980896;220,4481049;31,09999466;2749;2521,709229;157
;28/11/21 07:00;2814,756592;14,00002289;30,00004959;32,00005341;50,03056717;1453,445313;12,90075588;9,89977169;245,7059784;216,0962219;31,20001793;2930;2812,456055;157
;28/11/21 07:10;2842,950684;14,00002289;29,49994087;32,00005341;50,03325272;1469,311768;13,05648422;9,894359589;247,4186401;219,0028229;31,88988304;2930;2848,138184;157
;28/11/21 07:20;2953,826416;14,08987331;29,51011467;32,00005341;50,00685883;1497,700439;13,29851055;10,19006538;246,1963501;226,8082886;31,02028084;2930;2963,781006;157
;28/11/21 07:30;2620,981445;14,80000877;29,49996758;32,00005341;50,00878906;1430,391479;12,69762516;9,761084557;247,7326355;228,5396271;30,09999466;2930;2642,005127;157
;28/11/21 07:40;2534,533203;15,0000248;29,98984909;32,00005341;50,00993347;1399,949585;12,44282055;9,675551414;245,2682495;228,0441284;30,00004959;2749;2526,671631;157
;28/11/21 07:50;2993,584473;15,0000248;29,41012573;32,00005341;49,99642181;1514,461548;13,44650078;10,66479015;246,3130188;229,5847473;30,00004959;2987;2997,001709;157
;28/11/21 08:00;2928,612061;15,0000248;29,00004768;32,00005341;50,0002861;1494,279785;13,26874638;10,19624424;245,7092438;231,8000031;30,00004959;2930;2936,592041;157
;28/11/21 08:10;2652,036621;15,0000248;29,00004768;32,78989029;50,02716064;1428,945679;12,69558048;9,641028404;245,7861786;231,8000031;30,00004959;2749;2670,818115;157
;28/11/21 08:20;2651,775391;15,0000248;29,30004501;33,00005341;50,01005554;1423,344238;12,63782597;9,676743507;247,1244659;234,442337;30,00004959;2749;2651,546143;157
;28/11/21 08:30;1977,274048;15,0000248;29,88987923;33,00005341;50,01577759;1288,909546;11,44499397;8,737200737;246,081955;230,7227173;30,00004959;2063;1975,237793;157
;28/11/21 08:40;1523,020386;15,0000248;30,00004959;33,00005341;50,01328659;1185,531372;10,52296829;7,965640068;246,7562561;227,2960968;30,77973366;1725;1523,935059;157
;28/11/21 08:50;1689,201904;15,0000248;30,00004959;32,81015396;49,99780655;1218,214111;10,82694721;8,155912399;245,8076172;220,2278442;31,61011314;1725;1686,380981;157
;28/11/21 09:00;1955,536743;15,0000248;30,00004959;32,00005341;50,00442123;1278,297485;11,35340977;8,496904373;247,0949249;225,6915741;31,0000515;2063;1953,083496;157
;28/11/21 09:10;2595,229004;15,0000248;29,91015625;32,00005341;50,02701187;1421,289307;12,63010883;9,734476089;247,0659027;235,7660675;31,0000515;2749;2596,470215;157
;28/11/21 09:20;2832,986328;15,0000248;29,98987389;32,00005341;50,0129509;1460,764404;12,97034645;10,02252865;246,2956085;240,3184204;31,0000515;2930;2856,181152;157
;28/11/21 09:30;2545,522461;15,0000248;29,89997864;32,00005341;50,00243759;1397,878784;12,40931988;9,776298523;246,6779938;236,8999939;31,78984261;2930;2538,019531;157
;28/11/21 09:40;2792,686279;14,59998798;29,79998207;32,00005341;50,01243591;1453,952026;12,90135288;9,964723587;247,3017731;232,7161255;32,00005341;2930;2796,525391;157
;28/11/21 09:50;2878,570801;15,0000248;29,61012077;32,00005341;50,00505829;1481,479492;13,16782856;10,03215027;247,5027618;232,1000061;31,6999855;2930;2891,630127;157
;28/11/21 10:00;2771,719727;15,0000248;29,78987694;32,00005341;50,00574112;1452,369995;12,90377235;10,07369041;246,1204681;232,1000061;32,00005341;2930;2770,540771;157
;28/11/21 10:10;2908,820313;15,0000248;29,6101284;32,00005341;50,00128555;1488,79187;13,21782494;10,22705364;247,0017548;238,6215668;32,00005341;2930;2924,968994;157
;28/11/21 10:20;2996,359863;15,0000248;29,78984451;32,00005341;50,00530243;1518,977173;13,48533535;11,48525238;246,0454102;236,6250458;31,81015968;3000;3000,004883;157
;28/11/21 10:30;2981,519287;15,0000248;30,00004959;32,00005341;50,01449585;1512,779785;13,42533016;10,86983204;246,8533936;235,0743866;31,0000515;2999;2994,248291;157
;28/11/21 10:40;2752,38501;15,0000248;29,90000534;32,00005341;50,01169586;1456,103394;12,93354225;9,981313705;246,370285;234,6999969;30,21010971;2930;2770,297119;157
;28/11/21 10:50;2902,285156;15,0000248;29,89997864;32,00005341;50,01765823;1486,389771;13,19328976;9,956098557;247,1359406;236,6887512;30,68987083;2930;2914,909424;157
;28/11/21 11:00;2863,640869;15,0000248;29,79998207;32,28987122;50,00655746;1478,648438;13,12360859;9,985569;248,0615997;242,5669403;30,11012268;2930;2879,200195;157
;28/11/21 11:10;2990,726807;15,0000248;30,00004959;33,00005341;50,02202606;1513,908813;13,43953323;11,00136566;247,1301727;240,8921509;30,19996643;2999;2998,026123;157
;28/11/21 11:20;2974,617432;15,0000248;29,80006027;33,00005341;49,99993515;1512,255005;13,42961121;10,46886635;247,9705658;244,8930359;30,20001984;2987;2976,545166;157
;28/11/21 11:30;2481,421143;15,58983803;29,6999588;33,00005341;50,01009369;1398,117188;12,41136169;9,373524666;246,4713745;244,5965271;30,09999657;2749;2494,352539;157
;28/11/21 11:40;2458,97998;16,0000267;30,00004959;33,00005341;49,98863983;1390,093628;12,34977722;9,199098587;248,6683807;244,3460999;30,98983574;2431;2470,89624;157
;28/11/21 11:50;2745,698486;16,0000267;30,00004959;33,00005341;49,97866821;1469,233765;13,04204273;10,2523365;246,4242249;239,2016907;31,68985748;2987;2780,615234;157
;28/11/21 12:00;2923,118652;15,50001335;30,00004959;33,00005341;49,98418045;1510,120361;13,41967106;10,25105858;246,9713135;238,715744;32,00005341;2987;2958,919189;157
;28/11/21 12:10;2871,737305;15,89997864;29,80003357;33,00005341;50,00369263;1482,246826;13,16067982;10,17974186;246,733078;243,3584747;31,61013794;2930;2880,884277;157
;28/11/21 12:20;2759,693115;15,91014194;30,00004959;33,00005341;49,99887848;1462,517334;13,00400829;10,12764072;246,2443848;242,6701355;31,68983841;2930;2761,9104;157
;28/11/21 12:30;2967,076416;15,0000248;30,00004959;33,00005341;50,00600433;1513,093628;13,43596935;11,41349792;246,890564;244,6472168;31,91012955;3000;2979,751709;157
;28/11/21 12:40;2979,745117;15,0000248;29,80003166;33,00005341;49,9794426;1521,829346;13,53428268;11,13076305;245,7952271;249,7089081;31,30003929;2999;2994,62793;157
;28/11/21 12:50;2998,348145;15,39998531;29,6999836;33,00005341;49,99737549;1518,348633;13,49400043;13,0075779;245,052536;248,9952087;31,0000515;2999;3000,004883;157
;28/11/21 13:00;2998,17041;14,90000343;29,19997597;33,00005341;50,01485825;1517,085815;13,49080658;12,64785957;247,2486877;249,1735229;31,0000515;2997;3000,004883;157
;28/11/21 13:10;2996,818115;14,79998207;29,80000877;33,00005341;49,98439407;1516,72937;13,46168709;11,88062859;246,6864014;253,3935699;31,0000515;2990;3000,004883;157
;28/11/21 13:20;2999,347656;15,0000248;29,51014519;33,00005341;50,01145935;1519,308594;13,49534893;12,28014946;246,1451416;253,3547668;31,0000515;2997;3000,004883;157
